:START_ID,:END_ID,relation,:TYPE
301126,101126,belong,belong
301127,101127,belong,belong
301128,101128,belong,belong
301129,101129,belong,belong
301130,101130,belong,belong
301131,101131,belong,belong
301132,101132,belong,belong
301133,101133,belong,belong
301134,101134,belong,belong
301135,101135,belong,belong
301136,101136,belong,belong
301137,101137,belong,belong
301138,101138,belong,belong
301139,101139,belong,belong
301140,101140,belong,belong
301141,101141,belong,belong
301142,101142,belong,belong
301143,101143,belong,belong
301144,101144,belong,belong
301145,101145,belong,belong
301146,101146,belong,belong
301147,101147,belong,belong
301148,101148,belong,belong
301149,101149,belong,belong
301150,101150,belong,belong
301151,101151,belong,belong
301152,101152,belong,belong
301153,101153,belong,belong
